observation_id,place_id,iso3,place_name,indicator_id,indicator_code,indicator_name,domain,raw_value,unit_label,reference_year,global_rank_within_indicator,indicator_country_count,adverse_percentile_within_indicator,comparison_direction,source_id,source_snapshot_id,source_vintage,extraction_timestamp,license_id,data_license_uri,evidence_kind,uncertainty_class,pain_relevance,caveat
painmap-human-health-pressure-context-v1:GUY:maternal-mortality:2023,GUY,GUY,Guyana,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,75,"deaths per 100,000 live births",2023,76,194,61.14,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:STP:maternal-mortality:2023,STP,STP,São Tomé and Príncipe,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,75,"deaths per 100,000 live births",2023,76,194,61.14,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:KNA:maternal-mortality:2023,KNA,KNA,Saint Kitts and Nevis,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,74,"deaths per 100,000 live births",2023,78,194,60.1,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:MAR:maternal-mortality:2023,MAR,MAR,Morocco,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,70,"deaths per 100,000 live births",2023,79,194,59.59,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BLZ:maternal-mortality:2023,BLZ,BLZ,Belize,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,67,"deaths per 100,000 live births",2023,80,194,59.07,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BRA:maternal-mortality:2023,BRA,BRA,Brazil,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,67,"deaths per 100,000 live births",2023,80,194,59.07,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:PRK:maternal-mortality:2023,PRK,PRK,North Korea,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,67,"deaths per 100,000 live births",2023,80,194,59.07,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:TON:maternal-mortality:2023,TON,TON,Tonga,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,67,"deaths per 100,000 live births",2023,80,194,59.07,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:IRQ:maternal-mortality:2023,IRQ,IRQ,Iraq,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,66,"deaths per 100,000 live births",2023,84,194,56.99,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:MUS:maternal-mortality:2023,MUS,MUS,Mauritius,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,66,"deaths per 100,000 live births",2023,84,194,56.99,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:DZA:maternal-mortality:2023,DZA,DZA,Algeria,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,62,"deaths per 100,000 live births",2023,86,194,55.96,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:NIC:maternal-mortality:2023,NIC,NIC,Nicaragua,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,60,"deaths per 100,000 live births",2023,87,194,55.44,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
