dataset_code,dataset_name,provider_name,element_code,element_label,area_code,area_label,item_code,item_label,inferred_series_code,inferred_series_url,area_scope_status,first_fetch_scope,query_plan_status,allowed_use_scope,design_note
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1017,"Meat of goat, fresh or chilled",126.1017.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1017.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1035,"Meat of pig with the bone, fresh or chilled",126.1035.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1035.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1058,"Meat of chickens, fresh or chilled",126.1058.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1058.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1069,"Meat of ducks, fresh or chilled",126.1069.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1069.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1073,"Meat of geese, fresh or chilled",126.1073.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1073.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1080,"Meat of turkeys, fresh or chilled",126.1080.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1080.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1097,"Horse meat, fresh or chilled",126.1097.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1097.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1108,"Meat of asses, fresh or chilled",126.1108.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1108.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1111,"Meat of mules, fresh or chilled",126.1111.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1111.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1127,"Meat of camels, fresh or chilled",126.1127.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1127.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,126,Lithuania,1141,"Meat of rabbits and hares, fresh or chilled",126.1141.5320,https://api.db.nomics.world/v22/series/FAO/QCL/126.1141.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,127,Marshall Islands,867,"Meat of cattle with the bone, fresh or chilled",127.867.5320,https://api.db.nomics.world/v22/series/FAO/QCL/127.867.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,127,Marshall Islands,947,"Meat of buffalo, fresh or chilled",127.947.5320,https://api.db.nomics.world/v22/series/FAO/QCL/127.947.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,127,Marshall Islands,977,"Meat of sheep, fresh or chilled",127.977.5320,https://api.db.nomics.world/v22/series/FAO/QCL/127.977.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,127,Marshall Islands,1017,"Meat of goat, fresh or chilled",127.1017.5320,https://api.db.nomics.world/v22/series/FAO/QCL/127.1017.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,127,Marshall Islands,1035,"Meat of pig with the bone, fresh or chilled",127.1035.5320,https://api.db.nomics.world/v22/series/FAO/QCL/127.1035.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,127,Marshall Islands,1058,"Meat of chickens, fresh or chilled",127.1058.5320,https://api.db.nomics.world/v22/series/FAO/QCL/127.1058.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,127,Marshall Islands,1069,"Meat of ducks, fresh or chilled",127.1069.5320,https://api.db.nomics.world/v22/series/FAO/QCL/127.1069.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,127,Marshall Islands,1073,"Meat of geese, fresh or chilled",127.1073.5320,https://api.db.nomics.world/v22/series/FAO/QCL/127.1073.5320,all_qcl_area_codes_from_metadata,deferred_full_area_scope_after_review,candidate_query_plan_only_no_fetch,filter design only; no numeric parsing; no country promotion,"Inferred URL only; do not fetch or parse observations until ChatGPT approves series URL validation, legal status, and source-snapshot manifest fields."
